Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs,Date
grooming,Hair Wax,48.434505242717925,27,167,8107.188050717743,Male,32,21,2,2,Delhivery,1.013486566,Supplier D,Mumbai,18,343,6,22.277345296223555,Pass,1.3841979844320647,Air,Route D,23.25225975793023,05-12-21 4:13
babycare,Tear-Free Shampoo,39.33737520721972,100,617,24874.57023760225,Unknown,29,39,62,8,Delhivery,5.124718130546284,Supplier B,Ahmedabad,30,985,1,34.07310562500941,Pending,2.9149063820364334,Rail,Route B,39.39756169659204,05-12-21 8:45
wellness,Herbal Supplement,18.727577051967817,32,575,11093.02834414018,Unknown,0,31,39,5,Blue Dart,6.918950580807939,Supplier E,Chennai,26,539,12,35.8226321,Fail,9.930290897670389,Air,Route B,41.97282523192201,05-12-21 19:33
cosmetics,Compact Powder,54.466346235992745,47,202,11196.687134281396,Male,56,32,8,7,UPS,5.461762898753246,Supplier C,Ahmedabad,23,683,22,63.94865104747669,Fail,3.124327867294434,Air,Route C,68.76907160689584,06-12-21 3:21
bodycare,After Shower Oil,72.10865393601631,62,524,38326.99128944858,Unknown,61,13,29,2,DHL,9.929816245,Supplier D,Hyderabad,10,642,4,43.666852207693736,Pending,3.680186695333179,Air,Route C,53.7763718061957,06-12-21 15:24
grooming,Beard Shampoo,17.03493074,13,336,5970.606838586671,Female,42,28,72,1,FedEx,4.708181874,Supplier C,Mumbai,27,955,26,4.465278435,Fail,8.830844426983514,Road,Route A,9.191643470266415,06-12-21 17:05
grooming,Trimmer Set,24.675267578917687,72,295,7010.60641249909,Unknown,54,31,96,8,Delhivery,9.929816245,Supplier C,Ahmedabad,23,389,23,1.08506857,Fail,9.825507829430997,Road,Route E,11.128222145379496,06-12-21 20:17
wellness,Aromatherapy Candle,9.69790847167384,73,996,9926.193649218336,Unknown,14,22,39,4,DHL,5.433093177895012,Supplier A,Bangalore,17,644,14,18.57220083861541,Pending,2.724242462457992,Road,Route I,24.023826434933667,06-12-21 22:12
babycare,Gentle Moisturizer,41.33485311460641,27,996,42585.65553961255,Unknown,65,25,56,5,Delhivery,9.929816245,Supplier B,Chennai,18,629,2,62.68345660685353,Pending,3.831797773574033,Air,Route B,72.38104194318409,06-12-21 23:08
nailcare,Nail Polish Red,65.48444536111029,100,197,13508.085293846934,Female,37,31,20,2,FedEx,7.1785028361497085,Supplier B,Bangalore,30,104,19,65.05647607215093,Pass,0.9502144499483867,Air,Route A,71.4722153473422,06-12-21 23:17
bodycare,Body Scrub,33.237383259027176,100,429,14332.676185560238,Unknown,65,34,3,7,Delhivery,6.8451867733676375,Supplier B,Chennai,26,578,16,25.611624709571743,Pass,1.3591252323901728,Sea,Route E,32.5416788482808,07-12-21 3:27
cosmetics,Matte Lipstick,73.75176979302486,14,970,68424.4208277052,Female,72,38,36,7,FedEx,2.303877354,Supplier E,Bangalore,31,929,28,36.69346204711118,Pass,0.5364383036835632,Rail,Route G,38.93061833178681,07-12-21 4:36
bodycare,Lavender Lotion,39.40705941,78,795,32440.988643735272,Non-binary,92,38,37,4,DHL,8.045449393441762,Supplier C,Bangalore,32,506,30,24.265465495154665,Fail,3.7356713440597513,Sea,Route G,32.0512809999356,07-12-21 10:15
healthcare,Calcium Supplement,35.03803604472529,97,633,22220.54785023664,Non-binary,10,19,76,6,Blue Dart,8.525903143589865,Supplier A,Kolkata,14,957,6,26.54812958107568,Pass,1.9344400967430615,Sea,Route F,34.74883639212868,07-12-21 14:57
grooming,Trimmer Set,67.89488203752474,35,326,22727.890335806234,Unknown,53,39,76,5,DHL,7.208484370397109,Supplier D,Bangalore,32,299,30,39.60973402031268,Pending,2.8041978192028987,Sea,Route A,47.20690080912857,07-12-21 18:16
babycare,Tear-Free Shampoo,42.01670945983985,41,996,41308.10757021816,Female,93,23,96,4,UPS,5.277406726403564,Supplier D,Delhi,20,491,17,19.204926714256143,Pass,0.815041774440667,Road,Route H,24.084555740868318,07-12-21 21:47
bodycare,After Shower Oil,81.65671554275875,48,469,39069.58089079111,Male,56,25,30,3,UPS,9.819936810194031,Supplier E,Bangalore,19,456,16,29.295027997069685,Fail,3.996679667534476,Air,Route C,38.83596954082015,08-12-21 9:59
wellness,Essential Oil Set,51.06575014,48,707,35368.055669995,Male,65,30,1,7,DHL,7.483116360633209,Supplier A,Kolkata,23,522,21,25.125491009338283,Fail,7.839048827267234,Sea,Route C,32.1096550561798,08-12-21 15:18
skincare,Aloe Vera Gel,80.65963694604544,58,407,33685.33717443369,Non-binary,85,26,47,6,DHL,7.797195736948473,Supplier D,Ahmedabad,15,549,11,46.887769164502245,Fail,6.131043062026375,Air,Route C,54.29537520625035,09-12-21 9:41
bodycare,Exfoliating Soap,59.02597246083152,1,861,52437.78267855103,Unknown,35,29,66,7,DHL,3.224459716018212,Supplier D,Ahmedabad,22,985,21,36.70915899546464,Fail,8.784660894267823,Rail,Route B,40.34418225219154,10-12-21 1:12
fragrance,Ocean Breeze,63.60791859,33,838,55152.89254283763,Non-binary,49,31,53,3,Blue Dart,5.168064718623264,Supplier E,Ahmedabad,25,985,23,34.648713505724146,Fail,5.246495891667047,Air,Route A,39.593279081480496,10-12-21 12:34
bodycare,Body Scrub,33.72806158917338,68,444,15220.89812954617,Unknown,58,19,78,6,Blue Dart,6.399445813347418,Supplier C,Chennai,11,616,10,42.17448040545318,Pending,3.5103603401256738,Road,Route I,49.32211068647183,10-12-21 14:13
skincare,Brightening Toner,99.17132864,98,934,95806.60644900487,Male,25,28,52,10,Delhivery,6.61353075,Supplier B,Delhi,17,387,11,70.30613561846297,Pass,0.570092562743989,Sea,Route B,76.05791162308049,10-12-21 14:28
skincare,Sunscreen SPF 50,68.28614800993593,69,511,34151.47618078708,Male,72,33,38,3,FedEx,9.66883443,Supplier E,Hyderabad,28,797,25,99.4661086,Pending,3.6971184101267247,Road,Route I,107.08924106979283,10-12-21 21:09
nailcare,Quick Dry Spray,39.20990124,1,459,18832.31909727065,Female,76,28,75,5,DHL,4.268330625237731,Supplier E,Pune,24,961,17,87.90986266342804,Pass,1.096256340495792,Air,Route G,93.23387402942248,11-12-21 1:09
haircare,Hair Repair Oil,76.90538541,89,486,38105.678105161576,Male,52,29,56,8,Delhivery,6.162475988126652,Supplier E,Ahmedabad,21,871,1,1.08506857,Fail,9.796041919467834,Air,Route G,7.291947038223584,11-12-21 3:46
haircare,Dry Shampoo,50.79533462,63,494,25753.30267460068,Male,51,27,1,5,Delhivery,4.997988668970193,Supplier D,Mumbai,20,363,15,78.50339004617277,Pending,3.5734740254197486,Air,Route C,83.30951908358098,11-12-21 12:57
skincare,Vitamin C Serum,53.459870613338765,43,528,27814.19945801749,Non-binary,41,29,1,7,Delhivery,4.281720344697936,Supplier B,Kolkata,20,613,17,50.08455645803409,Pending,2.9813660736153604,Rail,Route G,54.26952091798845,12-12-21 2:03
bodycare,Foot Balm,83.66483639476918,48,328,28306.17286097185,Non-binary,17,28,13,7,DHL,4.199060196042177,Supplier E,Chennai,20,514,19,67.01876754644074,Pending,2.2369222530078985,Air,Route C,70.58122246620299,12-12-21 15:50
fragrance,Rose Oud,37.53299214691111,34,570,22320.91535304081,Male,62,25,58,7,UPS,9.929816245,Supplier A,Pune,17,707,5,98.04381394696291,Pending,2.4192658405802847,Road,Route J,108.60684157664843,13-12-21 1:42
grooming,Deodorant Spray,46.68322610272347,81,436,19713.278610010715,Unknown,38,28,25,5,FedEx,2.833487374,Supplier E,Ahmedabad,24,509,22,58.65654347052613,Pass,0.9720159946741035,Rail,Route E,60.40779374249614,13-12-21 3:44
wellness,Aromatherapy Candle,77.04504409345333,57,516,39424.66504329975,Female,90,27,18,8,DHL,7.710824455358896,Supplier B,Kolkata,18,540,16,81.24921526752541,Pending,2.3414934189626164,Air,Route F,90.00970204652955,13-12-21 16:02
skincare,Sunscreen SPF 50,1.699976014,80,87,145.80244719778852,Male,94,35,41,9,Blue Dart,4.988084996439403,Supplier C,Bangalore,25,853,23,99.4661086,Pass,1.9816598034510264,Air,Route F,104.59159453880224,13-12-21 20:29
wellness,Relaxation Balm,78.84298284418333,79,704,55206.65445304937,Male,0,33,40,7,Blue Dart,9.055993141773689,Supplier E,Ahmedabad,25,694,20,43.96948271661888,Pass,1.6816248467635275,Rail,Route D,53.72432120013456,14-12-21 5:32
grooming,Shaving Cream,23.5877226,64,149,3679.327215773714,Unknown,30,28,6,3,FedEx,8.401292153,Supplier A,Mumbai,24,528,23,60.09741839,Pending,2.602670318211746,Air,Route E,68.93146362668364,14-12-21 7:37
healthcare,Immune Booster,52.462385201199545,56,561,30200.840956033688,Non-binary,69,38,58,8,DHL,1.731916272463209,Supplier A,Hyderabad,29,345,7,61.20437906153144,Pending,3.1603726732117687,Road,Route J,62.083029021793536,14-12-21 9:06
babycare,Gentle Moisturizer,55.07668129527848,55,478,27095.2465741616,Female,52,39,62,8,Blue Dart,8.882267757606007,Supplier D,Ahmedabad,30,765,1,20.95033269297951,Pending,3.019328492977848,Sea,Route F,29.40820342138029,14-12-21 17:24
grooming,Beard Shampoo,72.43866866192714,51,8,576.1640663874487,Non-binary,0,22,14,5,DHL,9.923679023436003,Supplier C,Chennai,17,167,17,1.08506857,Pass,0.9174544289287757,Rail,Route F,10.980338430453456,15-12-21 0:12
grooming,Face Wash for Men,89.39585735103924,76,8,726.7732286963238,Male,97,21,66,4,DHL,9.042305968002244,Supplier A,Mumbai,17,668,15,82.07224517569419,Fail,3.4300130487356832,Sea,Route F,92.21879358429516,15-12-21 3:03
haircare,Heat Protectant,61.13838865329838,21,773,46128.644285542,Unknown,9,22,43,8,FedEx,8.059966574635183,Supplier C,Hyderabad,13,363,10,75.63959035865392,Pass,0.9713532553138053,Sea,Route F,85.05339865506758,15-12-21 4:34
cosmetics,Liquid Foundation,38.63306519114968,33,518,19953.37615271374,Non-binary,81,32,41,8,UPS,1.013486566,Supplier C,Pune,23,288,20,46.39774813,Pass,1.4855495689582736,Road,Route C,46.81732395336001,15-12-21 13:02
wellness,Detox Tea,99.17132864,8,769,77552.27808675829,Non-binary,44,32,67,6,UPS,1.013486566,Supplier B,Hyderabad,26,822,1,61.406690825094486,Pass,1.8005635004081535,Road,Route A,62.014026759156096,16-12-21 2:45
grooming,Shaving Cream,50.87844357554221,91,292,14912.525992994684,Unknown,53,27,37,4,FedEx,3.6316392476671977,Supplier B,Chennai,21,477,19,44.9477713592529,Pending,2.4915646642839335,Rail,Route H,48.94468318114681,16-12-21 8:20
healthcare,Herbal Tea,57.84733246272565,89,537,29728.80176547961,Male,5,23,59,6,Delhivery,7.320931245,Supplier D,Mumbai,17,235,17,54.860085135851314,Fail,1.142799121977537,Rail,Route B,62.24656636276871,16-12-21 15:12
skincare,Anti-Aging Cream,9.266363261030648,10,388,3695.8986111139648,Female,20,34,89,8,UPS,3.678897957,Supplier D,Delhi,24,739,21,45.44631926,Fail,3.711968703383012,Rail,Route F,48.5011515418061,16-12-21 23:57
cosmetics,BB Cream,89.95450288056597,79,8,715.5498862267465,Unknown,58,29,75,1,UPS,9.282253889344306,Supplier A,Hyderabad,27,985,25,25.12986262440918,Pass,1.075768138544761,Sea,Route G,34.10491678745973,17-12-21 2:13
grooming,Beard Oil,6.545325992438485,65,8,52.720454853810566,Unknown,26,32,57,2,Delhivery,5.835253843442886,Supplier B,Ahmedabad,30,522,21,61.20127328266513,Pass,0.8581846910667578,Air,Route A,68.25325233759104,17-12-21 3:53
fragrance,Oud Intense,73.52660033921718,39,589,43982.51982678568,Unknown,16,23,16,7,UPS,8.929873241546119,Supplier C,Hyderabad,11,501,1,36.95632803,Fail,6.36525630239916,Sea,Route I,45.81334455106015,17-12-21 4:33
babycare,Baby Bubble Bath,73.11565967136865,51,571,41277.72951808253,Non-binary,9,23,18,4,FedEx,6.737380466207703,Supplier B,Ahmedabad,18,690,17,1.08506857,Pending,2.372958097357089,Rail,Route F,7.86478088346715,17-12-21 8:05
fragrance,Floral Perfume,83.53310346428827,100,893,74175.0394411022,Male,30,25,80,8,FedEx,6.788475007585264,Supplier D,Pune,16,665,14,53.975430723891805,Pass,0.7936648222127534,Rail,Route B,61.84701682340193,17-12-21 11:07
skincare,Anti-Aging Cream,22.91825091963068,92,612,13717.1764555514,Unknown,6,30,48,5,FedEx,8.445391817745419,Supplier A,Delhi,25,918,24,46.54355086214216,Pass,1.7041389554060118,Rail,Route C,54.69598315691784,17-12-21 12:17
haircare,Anti-Dandruff Shampoo,57.58650788850296,10,458,27035.230837792114,Male,42,29,80,8,Delhivery,6.853655523498219,Supplier E,Pune,21,164,19,99.4661086,Pass,0.8591309811029557,Sea,Route G,105.1069435353017,17-12-21 14:40
cosmetics,Setting Spray,74.54186682972161,100,555,40715.96967269653,Non-binary,100,29,62,2,Blue Dart,6.974864305361489,Supplier D,Hyderabad,26,840,16,32.724271402724206,Pending,3.3012382806132985,Air,Route E,40.48786936238011,18-12-21 7:30
fragrance,Woody Eau de Parfum,23.238276175207016,33,337,7655.351826519719,Non-binary,0,24,48,8,Blue Dart,4.979193242099978,Supplier C,Delhi,15,350,15,46.95091613636114,Pending,2.9643135626886172,Sea,Route E,51.35546365386363,18-12-21 22:32
healthcare,Immune Booster,86.26662437141866,100,318,28655.83300994545,Female,48,30,66,3,FedEx,8.273207193152047,Supplier E,Bangalore,25,985,23,35.46346127076783,Pending,2.5787617154826394,Rail,Route H,43.287618609665415,19-12-21 3:45
wellness,Green Tea Pack,56.74924304251449,55,8,456.4085791380719,Female,46,25,47,5,Delhivery,8.440585218443477,Supplier B,Pune,18,656,1,33.83149688,Pending,2.2130164791581413,Air,Route B,41.94806407905962,19-12-21 13:57
fragrance,Fresh Cologne,99.17132864,86,277,27614.367161463837,Unknown,74,34,54,7,FedEx,7.156940655438532,Supplier C,Bangalore,27,290,3,27.92083050371289,Fail,6.887090748879173,Air,Route D,35.34468857013544,19-12-21 19:30
bodycare,Shea Butter Lotion,63.396871586377216,33,769,49393.63428227127,Male,59,23,56,6,Delhivery,6.282615891794518,Supplier B,Delhi,16,807,15,99.4661086,Pass,0.9335662647919878,Rail,Route C,106.47248159040838,19-12-21 20:45
bodycare,Lavender Lotion,84.44020206095774,27,254,22365.311016306438,Male,89,21,82,5,FedEx,6.675998478833497,Supplier C,Delhi,15,435,14,83.79067753351612,Pending,2.1435546280639963,Rail,Route D,92.2671515086332,19-12-21 21:45
fragrance,Oud Intense,54.36542211604085,88,958,50663.07779481486,Unknown,100,29,94,4,DHL,3.814774684315092,Supplier B,Hyderabad,26,761,15,92.13795387880674,Pass,1.071684211033571,Air,Route I,96.06882287286332,19-12-21 23:05
babycare,Baby Bubble Bath,94.16718063269732,46,276,25553.945917625617,Female,56,16,84,4,Delhivery,6.136224348021705,Supplier E,Ahmedabad,10,356,9,86.85668963796286,Pending,3.0107309448907396,Road,Route B,91.70464005728329,19-12-21 23:46
skincare,Anti-Aging Cream,1.699976014,9,715,1229.3554902682404,Female,0,22,1,5,UPS,1.0887239148161232,Supplier C,Ahmedabad,16,985,16,41.454387436076416,Pending,2.6382885571856036,Air,Route F,42.364774084339416,20-12-21 1:15
haircare,Heat Protectant,99.17132864,46,379,39462.89995357439,Non-binary,59,23,48,1,FedEx,7.958852022113756,Supplier E,Kolkata,21,985,20,63.27540642994266,Pass,1.401614470853245,Road,Route A,71.73675366391993,20-12-21 7:31
grooming,Beard Shampoo,48.02978472863728,61,836,39883.65512811302,Female,9,39,13,7,DHL,8.912474274772174,Supplier C,Chennai,31,915,30,63.13745684610701,Pending,2.437272320678591,Air,Route J,71.32353739435626,20-12-21 9:16
nailcare,Nail Hardener,49.70241066637678,61,399,19005.089921762094,Unknown,51,26,29,2,DHL,5.675111985272356,Supplier D,Bangalore,19,307,18,31.27946178436317,Fail,6.207624471016869,Sea,Route A,37.27940861207042,20-12-21 15:17
grooming,Beard Oil,56.35599682317502,70,864,47056.440284799406,Male,58,25,72,7,Delhivery,8.299867015,Supplier E,Delhi,16,581,8,59.46994465686443,Pending,3.3193193816437274,Sea,Route H,68.3593073185714,20-12-21 20:25
bodycare,Body Wash,80.33917728908762,66,199,15860.308416219104,Male,27,28,64,8,FedEx,3.880516807678101,Supplier D,Delhi,20,470,1,60.01688941174594,Fail,8.144069233824595,Road,Route C,64.78814092137422,21-12-21 16:05
haircare,Anti-Dandruff Shampoo,48.33795881491623,17,732,34175.37702123253,Female,48,28,41,2,DHL,7.922547707834909,Supplier E,Kolkata,24,471,23,44.43954760449147,Pending,3.590532796266307,Rail,Route C,52.991596083002,21-12-21 17:32
bodycare,Exfoliating Soap,78.23608878,30,13,1035.4891632317726,Male,83,33,64,4,Blue Dart,1.916228963037688,Supplier B,Bangalore,29,907,7,4.662451858,Pass,1.5798878671573358,Air,Route F,6.691345043989394,21-12-21 22:47
haircare,Keratin Conditioner,66.45557421261906,59,132,8363.572267935295,Unknown,60,16,54,10,Delhivery,3.483791245675101,Supplier E,Kolkata,5,543,2,39.77007228,Pass,1.0507693030826,Rail,Route C,43.83312809447344,21-12-21 23:13
wellness,Protein Shake,24.42313142,29,324,7726.263801295269,Female,67,31,32,3,Delhivery,5.352878044,Supplier C,Chennai,28,648,28,17.80375633,Fail,8.553421399153855,Sea,Route G,22.81107717791818,21-12-21 23:28
cosmetics,Lip Gloss,42.679632200654005,58,8,348.79692629146643,Unknown,47,24,96,4,DHL,6.539285091752094,Supplier D,Hyderabad,21,457,19,76.07929428701206,Pass,1.9393764332963843,Rail,Route J,83.42622378158498,22-12-21 12:12
fragrance,Woody Eau de Parfum,1.699976014,61,761,1327.862933351139,Female,100,36,20,3,Delhivery,2.1131296577223195,Supplier C,Bangalore,32,425,30,56.79565186440216,Pass,0.7024078576383486,Rail,Route I,58.38439885298248,22-12-21 18:58
grooming,Body Mist for Men,43.75828702392296,84,8,352.6464578286169,Male,59,25,44,4,FedEx,6.6514148731025164,Supplier B,Hyderabad,20,389,20,29.466957757429387,Pending,2.3217577109838823,Road,Route H,35.61664635564479,23-12-21 11:10
nailcare,Nail Hardener,1.699976014,91,308,540.4216556078412,Non-binary,56,38,52,5,DHL,5.986260749,Supplier C,Hyderabad,32,857,30,50.14657167998559,Pending,3.8587914496381153,Sea,Route B,56.61509608962911,23-12-21 16:07
wellness,Aromatherapy Candle,9.122595264374034,13,322,2874.6244236993216,Male,68,39,62,9,Blue Dart,7.798227999,Supplier E,Hyderabad,28,523,25,20.50022991918062,Pending,3.8694462519606674,Road,Route H,27.743872717068665,23-12-21 22:17
nailcare,Nail Buffer,33.05934775227372,37,317,10824.745554238702,Non-binary,0,41,70,9,UPS,6.8118885152122735,Supplier B,Hyderabad,30,583,19,31.66602543687319,Pending,2.5242876613508294,Sea,Route H,38.86531303291822,24-12-21 1:03
haircare,Hair Growth Serum,44.30170561385574,57,622,26704.66974206937,Male,43,23,37,6,DHL,4.354020617154892,Supplier C,Chennai,16,702,1,18.470338826316954,Pending,2.798261142274008,Air,Route B,23.27695198786932,24-12-21 3:59
fragrance,Rose Oud,35.07666764848371,44,41,1392.1476584312356,Unknown,27,37,11,5,DHL,9.780805189,Supplier B,Bangalore,31,123,28,32.215763357641144,Pass,0.7793895128564806,Road,Route E,42.56764822906139,24-12-21 5:45
haircare,Volumizing Spray,58.37187707338214,52,645,37462.9204974406,Unknown,43,21,25,4,Delhivery,7.973382231247364,Supplier D,Kolkata,14,793,5,57.863912039399565,Fail,3.44943007167952,Road,Route B,66.07070896954096,24-12-21 6:05
grooming,Body Mist for Men,78.68973599637903,51,865,65520.12170991884,Unknown,56,27,96,9,FedEx,1.9425683468299064,Supplier D,Ahmedabad,18,778,8,41.31832448977195,Fail,3.6694443403295156,Air,Route C,43.416758534294665,24-12-21 6:27
nailcare,Nail Buffer,53.06829694184222,52,996,54687.84923643891,Non-binary,48,16,88,7,DHL,7.027438488235675,Supplier A,Ahmedabad,9,827,9,50.81380143,Fail,1.2273283557600578,Road,Route A,57.87260730888191,24-12-21 13:54
bodycare,Lavender Lotion,77.41062574023641,47,691,52174.140385437495,Unknown,85,19,20,8,Blue Dart,7.467788548114884,Supplier D,Ahmedabad,9,623,1,18.224098752167126,Pending,2.2824026278870617,Air,Route G,25.64772475375388,24-12-21 14:00
bodycare,Exfoliating Soap,86.72656835325697,87,104,9056.195737085756,Male,68,34,59,3,DHL,2.356371380923893,Supplier C,Kolkata,30,719,8,1.08506857,Pass,1.388919340091522,Rail,Route G,3.472789702384232,24-12-21 19:09
healthcare,Digestive Enzyme,28.41658475601369,100,333,9572.086467994,Non-binary,20,18,88,7,Blue Dart,1.1299850015740829,Supplier C,Mumbai,12,747,9,74.84533238179486,Pass,1.3555471181492802,Sea,Route I,76.53365082764084,24-12-21 22:38
cosmetics,Setting Spray,32.99148241,24,224,7665.174049709534,Non-binary,8,35,78,6,UPS,2.341162995,Supplier B,Hyderabad,28,985,27,53.72400350337914,Pass,1.716265585653891,Rail,Route J,55.10974733831157,24-12-21 23:15
nailcare,Nail Buffer,25.80780436,30,210,5391.783179912081,Female,2,41,50,10,Blue Dart,9.929816245,Supplier A,Hyderabad,30,491,7,61.83541125982454,Pending,3.0491584651772037,Rail,Route F,71.00289620850707,25-12-21 10:54
babycare,Baby Soap,34.360726920830594,100,448,16024.15733153842,Non-binary,61,34,71,7,DHL,2.5037197414538235,Supplier E,Bangalore,24,908,22,26.668158351185674,Fail,4.993046177800803,Sea,Route A,29.25855845389723,25-12-21 10:59
